1709035200000,56527.80000000,56534.22000000,56501.10000000,56529.96000000,40.69010000,1709035259999,2299840.55323490,2733,23.57479000,1332407.86304960,0
1709035260000,56529.95000000,56565.87000000,56528.13000000,56565.86000000,52.63071000,1709035319999,2976229.99728870,1836,32.34363000,1828878.47597480,0
1709035320000,56565.87000000,56573.41000000,56534.21000000,56534.21000000,31.42406000,1709035379999,1777405.51228830,1082,14.39592000,814280.72033830,0
1709035380000,56534.22000000,56534.22000000,56527.08000000,56527.08000000,13.59381000,1709035439999,768462.34657020,606,6.15115000,347723.54733960,0
1709035440000,56527.09000000,56527.09000000,56500.60000000,56513.47000000,20.73863000,1709035499999,1171977.97349880,849,9.51550000,537709.73898530,0
1709035500000,56513.46000000,56520.00000000,56457.26000000,56485.92000000,29.06041000,1709035559999,1641631.28295260,1154,14.54438000,821527.99945100,0
1709035560000,56485.91000000,56558.83000000,56485.91000000,56558.82000000,34.32978000,1709035619999,1940748.88124510,1101,23.23079000,1313355.62633530,0
1709035620000,56558.83000000,56609.28000000,56558.82000000,56602.37000000,17.54048000,1709035679999,992682.95659850,1316,12.57482000,711640.64751820,0
1709035680000,56602.37000000,56684.00000000,56594.20000000,56666.01000000,96.60419000,1709035739999,5471998.69824380,6626,61.17558000,3464732.44300670,0
1709035740000,56666.00000000,56688.00000000,56633.40000000,56633.40000000,31.92651000,1709035799999,1809089.50469970,1539,23.25843000,1317919.66976230,0
1709035800000,56633.40000000,56633.41000000,56561.10000000,56574.21000000,43.13711000,1709035859999,2441908.50350640,1518,15.95325000,903004.69624140,0
1709035860000,56574.22000000,56600.00000000,56561.10000000,56599.99000000,23.96157000,1709035919999,1355557.43933220,1148,17.15151000,970312.03732450,0
1709035920000,56599.99000000,56610.00000000,56589.82000000,56601.09000000,20.26782000,1709035979999,1147104.53783540,964,9.17232000,519129.09895080,0
1709035980000,56601.09000000,56617.40000000,56601.09000000,56611.38000000,13.01139000,1709036039999,736576.03015420,707,9.49482000,537493.29009010,0
1709036040000,56611.37000000,56611.38000000,56578.00000000,56597.64000000,12.77276000,1709036099999,722863.68234960,1049,6.68543000,378347.93918860,0
1709036100000,56597.64000000,56628.60000000,56579.72000000,56623.68000000,31.14204000,1709036159999,1763060.66294040,1120,22.05484000,1248586.26507000,0
1709036160000,56623.68000000,56658.00000000,56619.41000000,56657.99000000,22.96402000,1709036219999,1300663.06454500,851,19.49160000,1103995.60841160,0
1709036220000,56658.00000000,56673.40000000,56649.41000000,56673.39000000,14.91567000,1709036279999,845095.47969410,960,10.65223000,603534.68805550,0
1709036280000,56673.40000000,56702.62000000,56670.00000000,56702.62000000,54.39492000,1709036339999,3083193.87186790,1561,40.60354000,2301465.89023800,0
1709036340000,56702.61000000,56718.49000000,56672.08000000,56718.48000000,34.25276000,1709036399999,1941953.51659200,2055,22.83477000,1294567.35271030,0
1709036400000,56718.49000000,56750.00000000,56710.00000000,56749.99000000,27.93283000,1709036459999,1584610.48005710,1854,18.31932000,1039251.57760090,0
1709036460000,56749.99000000,56772.07000000,56712.06000000,56716.87000000,31.79551000,1709036519999,1804225.28922210,2951,12.69199000,720185.95493710,0
1709036520000,56716.87000000,56763.30000000,56716.86000000,56751.10000000,21.93196000,1709036579999,1244532.29906090,1098,15.56967000,883510.66472320,0
1709036580000,56751.11000000,56764.58000000,56721.71000000,56759.00000000,23.64638000,1709036639999,1341795.44523210,1665,13.09950000,743305.63537790,0
1709036640000,56759.01000000,56884.00000000,56759.00000000,56871.78000000,73.65602000,1709036699999,4186118.26896820,5043,52.48889000,2982711.47799150,0
1709036700000,56871.79000000,56884.44000000,56827.53000000,56884.44000000,35.19791000,1709036759999,2001465.65802490,2564,21.51831000,1223641.23010340,0
1709036760000,56884.44000000,57000.00000000,56884.43000000,56935.87000000,311.77278000,1709036819999,17758785.07953800,8538,226.60926000,12907461.27364830,0
1709036820000,56935.86000000,56943.99000000,56793.11000000,56813.54000000,138.06049000,1709036879999,7855027.31160390,3960,37.09624000,2109709.41770330,0
1709036880000,56813.55000000,56865.60000000,56780.00000000,56865.59000000,49.39293000,1709036939999,2806648.15189310,1927,30.56364000,1736658.96482740,0
1709036940000,56865.58000000,56929.40000000,56848.24000000,56916.96000000,34.06744000,1709036999999,1938032.51203750,1557,23.63237000,1344348.41205490,0
1709037000000,56916.95000000,56929.45000000,56850.00000000,56850.00000000,42.83726000,1709037059999,2436583.65991660,1696,18.43776000,1048675.75289640,0
1709037060000,56850.00000000,57000.00000000,56841.11000000,56980.02000000,79.30938000,1709037119999,4515864.21889350,3138,44.98973000,2561818.85447390,0
1709037120000,56980.03000000,57100.00000000,56961.41000000,57041.25000000,293.64528000,1709037179999,16749653.73597500,6891,212.15912000,12099934.88802110,0
1709037180000,57041.26000000,57241.61000000,56992.84000000,57228.61000000,276.05910000,1709037239999,15774682.20076970,8428,187.06350000,10689170.90615890,0
1709037240000,57228.60000000,57228.61000000,57011.49000000,57054.67000000,118.27583000,1709037299999,6757075.69906580,4652,63.38840000,3621233.61614580,0
1709037300000,57054.66000000,57120.00000000,56971.10000000,57114.34000000,92.90934000,1709037359999,5300169.92008190,5704,48.32554000,2756658.19141580,0
1709037360000,57114.33000000,57150.00000000,57072.00000000,57081.10000000,52.68915000,1709037419999,3008776.52163090,3233,28.27277000,1614389.81128850,0
1709037420000,57081.11000000,57139.99000000,57054.00000000,57139.99000000,63.89583000,1709037479999,3648522.33063370,4100,41.76708000,2384870.78333120,0
1709037480000,57139.98000000,57157.67000000,57094.67000000,57123.01000000,59.33434000,1709037539999,3389839.40572910,3625,28.49167000,1627669.91226420,0
1709037540000,57123.01000000,57160.00000000,57110.00000000,57112.01000000,54.06017000,1709037599999,3088484.65670380,2126,31.78301000,1815751.86404140,0
1709037600000,57112.00000000,57142.20000000,57088.51000000,57093.96000000,50.60186000,1709037659999,2889982.69805950,1617,25.22974000,1440836.53229770,0
1709037660000,57093.96000000,57220.03000000,57093.95000000,57168.21000000,70.65393000,1709037719999,4038859.60586360,2782,39.48215000,2256861.16746920,0
1709037720000,57168.20000000,57245.99000000,57165.63000000,57201.11000000,99.87877000,1709037779999,5714038.03244900,2387,51.31794000,2935387.46226180,0
1709037780000,57201.10000000,57300.00000000,57201.10000000,57299.99000000,106.71439000,1709037839999,6111291.11726580,3562,72.54864000,4154557.60892110,0
1709037840000,57300.00000000,57400.00000000,57242.64000000,57383.87000000,185.45305000,1709037899999,10634169.23282600,5613,118.29254000,6782574.74941990,0
1709037900000,57383.87000000,57416.93000000,57200.50000000,57274.00000000,179.04310000,1709037959999,10263691.58727930,4587,87.67460000,5026491.69291250,0
1709037960000,57274.00000000,57294.20000000,57180.01000000,57294.00000000,83.48643000,1709038019999,4777929.31583430,3278,39.80244000,2277749.29129960,0
1709038020000,57294.00000000,57351.10000000,57273.17000000,57282.17000000,62.42605000,1709038079999,3577452.82397370,2026,38.24837000,2191727.03996760,0
1709038080000,57282.18000000,57282.18000000,57203.20000000,57211.00000000,68.35530000,1709038139999,3912718.79106520,2010,31.87350000,1824331.59967610,0
1709038140000,57211.00000000,57231.10000000,57180.21000000,57214.00000000,57.06433000,1709038199999,3264530.92809540,1652,25.97780000,1486133.17544450,0
1709038200000,57214.01000000,57254.20000000,57151.99000000,57157.74000000,82.10977000,1709038259999,4697658.72952630,2462,44.15593000,2526532.94449410,0
1709038260000,57157.74000000,57232.00000000,57151.99000000,57222.58000000,53.65567000,1709038319999,3069490.91879060,1991,22.39615000,1281169.64045190,0
